mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
0.005203524232323778,0.011335453779358174,0.04526562023680619,0.21774152425189044,6.675843771814354e-05,6.441397985271268e-05,5.144326671221649e-05,3.6925211380535935e-05,0.00011235814320077362,3.758165958285657e-05,0.0001203879113898743,0.00023819691912777463,0.0006933734137011747,0.0188377189487369,2.2788130451987888e-06,8.035629333764248e-06,5.429178301871498e-05,4.714118652915088e-06,1.2794878800588879e-05,3.4891394182274667e-06,0.007689821798613197,0.009905334481445352,0.05691757582799753,0.9729500141538039,7.578460050005232e-05,5.782605325085198e-05,7.302986250817107e-05,0.00010972062810216392,0.0001534447672924493,4.5259759092142613e-05,1
0.0075836896515918475,0.012478602454836512,0.04244904503195478,0.89366410593589,5.982411719614385e-05,2.9316542011799316e-05,0.0001680680143480476,5.119107282782589e-05,0.00013521729547131018,4.708084070296396e-05,0.0007815668661669281,0.0005896003430625811,0.0013506160486051995,0.010804928388841596,4.441853125845112e-06,1.5016359410717176e-05,1.1575596912253209e-06,1.0664806839130394e-05,1.069594496128844e-05,2.247393966756894e-06,0.01222171294703264,0.016254099766499462,0.05987082437938092,0.4418499534226578,9.279160403097393e-05,0.00040861000801894484,0.0002020864128057117,8.531845471304315e-05,0.00018970900924788884,9.170176975544237e-05,1
0.0056212632145040495,0.009468253051288312,0.07385003306999907,0.42794397134778384,5.2169020984076206e-05,8.502701905761384e-05,0.0,7.777075590335085e-06,0.00010176323891341394,3.862789764620157e-05,0.00020703757290147125,0.000310614877603451,0.0018585396595112288,0.039663670693221374,2.8738313185956054e-06,3.0686970952383135e-05,8.174999698794668e-06,6.647673341324798e-06,1.1492984544332662e-05,1.1130171386619513e-06,0.008596331107751872,0.01842154549162893,0.0493601449243615,0.8982551565962644,7.683446388344594e-05,0.00012400017438615534,1.268675686971141e-05,8.040407720933338e-05,0.00017163403089881719,4.873399963605011e-05,1
0.014250074250694418,0.029632104973200395,0.12353418295703493,0.3031127885628733,0.0001163399707139659,0.00024903042379854326,0.00010070639410883513,1.52939896635873e-05,0.00016413368841267624,8.908497433156979e-05,0.0009149981480476778,0.001675295578281109,0.004516506322528125,0.01675295578281109,5.473638405915455e-06,3.1455812622230136e-05,2.7078914264558768e-05,1.563357660513077e-05,2.5934380498615965e-05,4.9064024405965514e-06,0.021519750258550883,0.02306675743669335,0.10637875376202417,0.937637277483909,0.00016262441311692746,8.922332456701343e-05,0.0007236975043115241,0.0002189706908248807,0.0002899066297250718,0.00014363269897875574,1
0.019198518227825617,0.02399814778478202,0.10951973080904696,0.6419880286308911,0.0001103213390857829,9.200458996236681e-05,0.00017254618156740977,2.804626958229849e-05,0.0001518045674068675,7.628304763488332e-05,0.0004434897791041554,0.00096894400450456,0.001236480766865178,0.012274626737518987,7.824698791288634e-06,8.556166343810173e-06,3.9960172595286306e-05,8.595244747301053e-06,2.1873885851431796e-05,1.9098317193233623e-06,0.013487059256082089,0.024418992130068387,0.09678417931240482,0.751407558405346,0.00010521108632159132,0.00033056321311898077,0.00018146407364609706,8.767590526799276e-05,0.00016553210914597037,0.0001404818504979724,0
0.01473895464624212,0.02666843113410964,0.08304169095041837,0.46680560169916385,0.00010751656798395093,4.36333569366024e-05,0.000170513712842889,2.5685113778678528e-05,0.00020660470149277808,6.390482241779756e-05,0.00018250802344210363,0.0012458955063868887,0.003250350115534919,0.021827484153525718,5.209420846739974e-06,1.1529666134560367e-05,4.490842779309549e-05,1.2577817601338581e-05,1.6381418800368806e-05,3.7495727729076356e-06,0.014544452312200801,0.018855920716783353,0.09297211567175014,0.8743960483679708,0.00013550329271545174,0.00013582746327218725,5.354217028748512e-06,0.000184561103634762,0.0002339430851108078,8.734235366977641e-05,1
0.01395348199821126,0.015324278616803863,0.09769483363850259,0.9066694351183754,8.564409918550196e-05,5.92716090158622e-05,2.623950243798525e-05,6.444790072487606e-05,0.00017769206914144397,6.362951468392525e-05,0.0003130326606636837,0.0005629472979190364,0.0017216796336502603,0.03329808204118596,8.619650976314374e-06,4.744593072412304e-05,2.035735276865133e-05,1.6429099772087454e-05,2.2106652931183677e-05,1.6643926107837039e-06,0.01616312430877844,0.036448868298846575,0.1011832041380554,0.393745983952457,0.00011948436197881783,0.0005729725269206839,0.0004888833612129884,0.00017513461276347271,0.00044663418184890297,8.102021805412991e-05,1
0.00979897968658672,0.01450894771645756,0.05558604594418355,0.9728786422356156,7.917800205207607e-05,3.548269506855005e-05,2.6540073205576214e-05,7.124616319402236e-05,0.00016165508752298866,4.184220480783914e-05,0.00017969475643024357,0.0010739569427276278,0.005150079796596473,0.005091819387285105,6.695033542311185e-06,9.62349652601031e-06,7.573853210477844e-06,1.0950149219967968e-05,1.2747096784270404e-05,1.6172528078721923e-06,0.007545775904785619,0.01832044196417718,0.047794593614590965,0.21766931237897866,9.56734191462586e-05,0.00046166109884441874,9.637535178856423e-05,1.6713016213297266e-05,0.00025894295174655024,5.619672734298946e-05,1
0.007771894924737251,0.012956999025748019,0.0668878429030389,0.21316539081933156,4.8405827396324965e-05,8.371062509742941e-05,1.5445848994233187e-05,1.3849989176477651e-06,0.00010681314448082182,4.105450202644748e-05,0.00031657941150060187,0.0008411391097195246,0.0007593296894591325,0.009419605783502896,2.549918972341518e-06,1.6701796432033572e-05,2.827033980406649e-05,8.250076747386021e-06,1.1176779951067655e-05,1.55265061691378e-06,0.006089616705298202,0.010278028573559122,0.06227886147991822,0.972495080278464,7.725805110506043e-05,7.996582769114385e-05,8.895334146622918e-05,4.989222390528138e-05,0.00015889463456208552,4.612438159188023e-05,1
0.014345173913556088,0.02228300974999038,0.13463192153952278,0.6793853612948172,0.0001470834287339295,0.00020791422950660403,6.585031461041976e-05,3.094718350609839e-05,0.0002486410342883094,7.171289924778625e-05,0.0009826314427585979,0.0008656391564111513,0.0023450338549466008,0.025331034948621194,1.636854383264718e-05,1.530497759312494e-05,3.575917222393683e-05,1.9533301911225557e-05,1.876805303156931e-05,2.5369945908603713e-06,0.014410025513526955,0.02191984079015351,0.09778324243607535,0.7132378964796104,0.00016199929672722923,0.0003583699414390187,4.4994040059788484e-05,0.00014371114553544433,0.0005168672517678211,0.00011285475426930518,1
0.013471598851537087,0.031208541685566738,0.17803174883447243,0.7392821355991002,0.00011899249998363583,7.473624456280456e-05,0.0002192280835722112,0.00013816005508508536,0.00022638114490931052,7.482896943198919e-05,0.0008028649030399831,0.0016081141598589992,0.003396379494133834,0.028440042019911627,4.813745351670184e-06,2.8267838691425905e-05,4.257396136562458e-05,1.718059361892193e-05,3.0109089665234807e-05,2.617490592983017e-06,0.027261111540278587,0.023446145493825607,0.18664191525875867,0.6194021261532686,0.0001467702215093716,0.00019498715348537454,0.0001663749081369772,0.00025909977732159825,0.00039911432979037605,0.00010828940079775386,1
0.011946634507989273,0.022986521326405027,0.12376638566962285,0.5993882665510738,7.024957615613411e-05,9.946180842332228e-05,6.817433917587306e-05,2.17058570638115e-05,0.00015424058637075353,6.923065349465459e-05,0.0002927766766746667,0.0008844996534788304,0.0012526205196170287,0.08214012317817039,5.741488978722232e-06,5.287180342502921e-06,4.919807309510763e-05,8.988019623968457e-06,2.3725006558119544e-05,3.6297951325917335e-06,0.014489267204525333,0.018508870364490424,0.12077505308546276,0.7764377638760478,0.0001049770778753674,6.5968231395055e-05,0.0003761600724581286,0.0001445187554722333,0.00027875480518641644,9.805962127449724e-05,1
0.013794927210101305,0.022260940520517393,0.09761365285641714,0.6257578427232701,0.00011021398923130636,8.021417764789328e-05,0.00013742988478135563,1.9061514631427635e-05,0.0002431771430636081,6.142274442268751e-05,0.00028244282442970966,0.002432810205275396,0.0017430638447703305,0.018947249421102996,5.824409402638405e-06,2.0328819691391757e-05,2.067161532236566e-05,2.3974918675386907e-05,2.248947094116666e-05,4.576841060821261e-06,0.012839254541931636,0.023008858260824088,0.16900863381652728,0.7540465106786549,0.00010855194980840258,0.00033770563524126014,0.0003485088914901347,0.00021533798272996993,0.000298336076411227,0.00012132887787197534,0
0.018049113153732244,0.026138595193718264,0.09337697817123645,0.7593675076244939,0.00013089593788357304,0.000130605992290742,7.792287807334203e-05,4.1520208893404936e-05,0.00028327684419592617,8.195312181369348e-05,0.0003050227636582542,0.002016571598139884,0.0018860960813659156,0.02212284873300836,9.442078230542821e-06,3.403961259836411e-05,7.289232203772348e-05,1.2337184974960756e-05,5.794562672728336e-05,3.992550813283422e-06,0.02126750923415679,0.040345929242439224,0.10651151352648258,0.632226365168083,0.00015222143623629605,0.0005269761149704153,0.00012264698576752996,0.00022659248079745782,0.0003138661042396009,9.58125211510172e-05,1
0.02652434370447061,0.019495810987828554,0.1171003754397685,0.7693733134467106,0.0001221625924559214,9.453655413912001e-05,0.0002974575453293155,5.8891852504721014e-05,0.00023832861930042203,8.480259414662764e-05,0.0006039796665828717,0.0014294138957456556,0.002181076422386542,0.04793068838710067,8.90141355760441e-06,2.8909024447617017e-05,0.0,1.2850779560288993e-05,3.418042398509856e-05,3.557497412728944e-06,0.01617678164941425,0.04968782156626119,0.135536328319532,0.6081633170094444,0.0002108559814992616,0.00047400759333068133,0.00032325672295984684,0.000293552804931181,0.00034933481061881635,0.00012221837446160905,1
0.01594931983805753,0.017230961610758582,0.11944584866815107,0.7751559314151173,0.0001272939266837032,6.389221577983759e-05,0.00010797436366557993,3.0442947786133614e-05,0.00038908112581134387,9.047441550993348e-05,0.0005712008394383698,0.0007841748920378285,0.0037784698187779144,0.03314863597294695,6.71200543184921e-06,2.1692973708310387e-05,4.6597963217340694e-05,1.2602810764893672e-05,2.0332218245936434e-05,7.914533514877358e-06,0.02026892729419811,0.040791018395349515,0.1631324281055289,0.5954096284782786,0.0001976259968029152,0.00012060090853737546,0.000773731885001005,0.00022373351439497366,0.00040838486609153256,0.00013433504506459167,0
0.01618036400543288,0.023687409442916238,0.14652144041373766,0.6271064027954847,0.000134188437195015,0.0002654276779681616,1.9933886724174558e-06,5.315256278503841e-05,0.00023312057171042067,8.161230825606906e-05,0.0008608972464199664,0.0026515956920253715,0.003909025802803834,0.05496229695300315,9.127762925682889e-06,4.1315560782720905e-05,4.3085078635841984e-05,1.587203892496481e-05,1.8419072198396666e-05,4.307167319756077e-06,0.015550308406215525,0.0257786578147866,0.2049691513198581,0.7338136915139981,0.00015094523504654038,0.0003666387369913747,0.0006212080099517478,0.0002289648858432424,0.00047321197132707587,9.330185043729314e-05,1
0.012611825209093508,0.03462407428135525,0.0669595636954994,0.7026939879915417,0.00014395937067940883,5.814974237870822e-05,8.809821316791172e-05,9.781854674370087e-05,0.00023402625900191076,8.563736922467397e-05,0.00033455173408317314,0.001809950720251371,0.003907820181861559,0.02945630200055596,8.013738301153757e-06,3.7921605165293845e-05,4.518109479784523e-05,6.761168734045739e-06,3.0452943797567252e-05,5.942938122919185e-06,0.013731509203266688,0.028065925172626623,0.10378609330605243,0.6983875110908757,0.0001871471818832315,0.00023193454165015866,0.00031498802473443297,0.0,0.00036691183193674967,9.33890276458729e-05,0
0.007671582002936077,0.0049787561389734135,0.03491529902051419,0.1841088243493658,4.150335007309517e-05,8.549379228540204e-05,1.7286204739631292e-05,3.969746515583668e-05,8.224777129488678e-05,2.676824352037588e-05,0.00019430407337591373,0.00035230757398465673,0.0014520229106868283,0.0033164276429855956,3.4352960172861546e-06,5.381079867375305e-06,6.2085866269291965e-06,3.932714445128494e-06,1.0899315551251255e-05,2.0166476886144835e-06,0.010071808791697364,0.00942260459359431,0.05381079867375305,0.9806640879796117,6.258877092979433e-05,0.00014657384923368928,7.415557812134872e-05,8.44422643588971e-05,0.0001112790857875233,3.513932018746524e-05,1
0.02935077933764525,0.036539176688613374,0.12549835867505588,0.7170702834411898,0.00020744608847609252,0.00014102529695314702,2.8488171655529074e-05,5.27738956289537e-05,0.00036494940397222806,0.0001415782505955292,0.0008212467496659895,0.0027382264370764747,0.004755401324486608,0.025657049006532394,1.1976975893997665e-05,2.5966703046266408e-05,0.00013312911893992974,2.8687234966786653e-05,4.549702569520443e-05,5.0960207681940205e-06,0.030567277350886008,0.0458730341720243,0.36804594436956817,0.5733023364218273,0.0002145681313899748,0.0007827611761561909,0.000960148704632389,0.00011251500715192267,0.000881408105957169,0.00017130503840999433,1
0.013191029262949865,0.02814005415377448,0.13251649801842097,0.7966751221217239,0.00011100833081945677,9.975715880105835e-05,0.0002461193879024653,2.7036760345935844e-05,0.00018028548266550045,9.993902041773505e-05,0.0002870988721936147,0.000611055032033707,0.0018343775068789653,0.02721862196261254,8.705109384924635e-06,2.994654621276302e-05,4.854492754490005e-05,1.4803535597483259e-05,2.378749946131216e-05,5.664383154090235e-06,0.016622151764250245,0.03686941175425601,0.10386723133795174,0.5775924945651943,0.00011465768726076918,0.0003443246609078825,0.0,0.00020707976085586736,0.0003661480549090863,8.75360581603842e-05,1
0.017667835015227416,0.02152632771970237,0.09310371060190575,0.6195458326294602,0.00013078259482536157,0.0001716794932072054,0.00013156366622302855,2.764992747741161e-05,0.0003241446300318027,9.49626605283532e-05,0.00036991541393508864,0.0015105920830879673,0.003730396995257566,0.023838299056796672,1.179105381918095e-05,2.429132046744353e-05,4.980111231524757e-05,1.2442467364835223e-05,4.016269126803686e-05,6.470395458273383e-06,0.024525641886743627,0.0483639409435403,0.15088737260131002,0.7618570412843865,0.0002112017059291553,0.0005265983363070877,5.419073357013608e-05,0.00010228911023846961,0.00048442048083307,0.00020948334885428793,1
0.02505456027015339,0.020716615815330387,0.0898775194342517,0.5593603511881227,0.0001071355038599259,6.229053753641784e-05,2.9439401421785285e-05,2.0951099299374875e-05,0.00019204197343243449,6.680434460427423e-05,0.0002642628865181363,0.0013705559642400238,0.001525315063709385,0.016601430670349648,5.366154532358075e-06,1.945040500149016e-05,5.699121079701246e-05,1.127279349543869e-05,2.411662633397544e-05,5.958225329570403e-06,0.020470408157083675,0.02321386492040417,0.07426091939688889,0.819285293251436,0.00011794519247437672,8.614923203794436e-05,0.00012310382912335543,2.7915258775496124e-05,0.00035324936871301897,0.00012662108138402272,1
0.010391245421263877,0.014423044352141536,0.1031505225541551,0.263134707972106,0.00010533973464331943,9.902965273925752e-05,1.7138096599977703e-06,1.849025700799097e-05,0.00018608302757896892,6.24676645638511e-05,0.0006448517374406138,0.0007162157589746474,0.003853657162837817,0.029178763090381577,8.059305289031468e-06,1.2598700944504586e-05,1.3478678352894173e-05,9.087376456393939e-06,1.2287489422025342e-05,5.453713645653518e-06,0.023008189799844835,0.024907653230149186,0.0907664502458431,0.9537023449217399,0.00013510872648323064,0.00027579779750746836,0.00034544478995196136,0.00010742163241438749,0.000379570743106582,6.620220283360205e-05,1
0.006097364956770847,0.008834855159174024,0.05724810823552665,0.25991129529221385,6.536916219828265e-05,8.240020828825666e-05,2.1113488020364855e-05,5.67471951152333e-05,0.00010506652698153092,3.8827028236738576e-05,0.00010819723398336439,0.0003368640733972803,0.002073780318014484,0.013004956885616193,3.845760481052222e-06,1.929767795930145e-05,2.9078006633029177e-05,7.2882859002682946e-06,1.4188364132309241e-05,3.408713783596271e-06,0.005799321650196302,0.017394208102186705,0.0691260106004828,0.9611270495628722,8.916253541221695e-05,0.0003110044335621359,0.00010218627653984414,0.00011721367014864475,0.00015684842079185634,4.3873727923694105e-05,0
0.018969442932235025,0.03689748908187269,0.18296540395787497,0.7544519152693812,0.00014847113822045774,0.00011037203746635735,9.170700282442e-05,9.75708677848913e-05,0.00022125676257953183,0.0001115095631827329,0.0006081757210368594,0.0024913415337521503,0.003563179145379282,0.03396555660163703,1.2038546806825504e-05,5.359188058135655e-05,0.0,7.965884312421667e-06,2.0795892674021165e-05,3.6913510570835722e-06,0.021853310945581565,0.05261456975461134,0.16646327032594757,0.6028886296790574,0.00020651699273353837,0.000335970623554872,0.0008504206341579689,5.786961813448725e-05,0.00040422216653740684,0.00017094928723559774,0
0.021953579392521922,0.029298522312891952,0.13222522244037815,0.8804181580213454,0.00016704870181726524,0.00021336084191251874,0.00014368138341130926,0.00020458591010499706,0.0002890852534366876,0.00010370669406593257,0.0008947180468928623,0.0042948416235703505,0.006228576595968655,0.02861602761675137,8.760306921175846e-06,8.323185318171524e-05,0.0001068916693145886,9.764549116925553e-06,2.5869798958471426e-05,2.9363521807762482e-06,0.03344224011088831,0.028356029637269246,0.16072750094110608,0.4211967267610423,0.00022603574341227233,0.0002677979188665886,0.00017224866140690774,0.00025122304767460316,0.00036578465738391447,0.00013134772925962597,1
0.0069820589823044,0.008215180689663,0.05844659051316102,0.22883135245229902,5.111542858174141e-05,2.1802042241518252e-05,3.3716588053257057e-05,2.5918078625441252e-05,9.76362118977083e-05,3.4279657326023536e-05,0.000208335630923599,0.0007674634187807175,0.0012066574515385748,0.0067962461222914605,2.4048688639856523e-06,1.6323378217500365e-05,7.86607774054778e-06,2.7995804241949577e-06,1.1835716113551492e-05,8.130720298748027e-07,0.011587965633534238,0.01820402958854042,0.035642284966118425,0.9707314262494182,6.948274825938411e-05,0.0002617145979818617,0.00019358321597711715,2.919514179294219e-05,0.0001467358524829457,3.41895662423809e-05,1
0.02193800290315193,0.03311517518519576,0.215216612422162,0.5868816105113271,0.00016717719000650084,0.00022866765069854713,0.0002200205546637281,7.370848712642944e-05,0.00025460893880300417,0.00011614331026026346,0.00029448165940800295,0.0019439952937537548,0.0041057693024585075,0.09231575674209552,1.2940219084698594e-05,3.13377165558163e-05,4.9864920467456286e-05,5.647834762001231e-06,2.9656336771268152e-05,2.6053380090093567e-06,0.021617740087047522,0.044484505156902235,0.1563683199629771,0.756460771638611,0.00022162186874425015,0.0006133032928399408,4.999302559389805e-05,0.00011801684773447426,0.00038159314538840184,0.0001393303381462226,0
0.02833448186199807,0.034805025686583654,0.17535469223249064,0.8287614350667839,0.0001518657317733786,9.419220873414998e-05,8.45602576528034e-05,4.230967468861442e-05,0.00025616262538427864,8.806144232501068e-05,0.0003591299551956064,0.000985945422038452,0.0017491150429929984,0.20371871995670143,8.283182471335932e-06,1.848093681405609e-05,6.04656070183306e-05,2.2248034246177838e-05,2.137643131090261e-05,6.516339911015301e-06,0.03096406359893011,0.031289068083270026,0.164570452524848,0.458108593608217,0.00020770741135541857,0.0003097883653003647,0.0005078933714366494,0.0003210157929411981,0.00041541482271083714,0.00013137567632885756,1
0.013817896584047196,0.016251236862998904,0.1335078215549843,0.7156627570416896,0.00010679539411774211,4.645072782498884e-05,0.00011178156906434406,1.0444895884875298e-05,0.00018890976540611692,6.95348710962941e-05,0.00039943715204042093,0.001253604768709942,0.004947067692118784,0.053718159283108004,4.860162682156222e-06,3.708671300152289e-05,3.5815727230820444e-06,1.972743726150134e-05,4.544045708417407e-05,1.8293504597119085e-06,0.018108831450948645,0.023431763311155502,0.0818971087634684,0.677533183920616,0.00014361052896313202,0.00016055700590583138,0.0002518072663665204,2.5865103590107213e-05,0.0002840707513151212,8.265752760064082e-05,1
0.014815860969457252,0.015543079276204174,0.0896999540762101,0.4872362655204365,0.00010665868498954829,0.00012052431403818955,9.491653339660802e-05,2.713978720779506e-05,0.00017521113070555796,5.5045577698696876e-05,0.00026024719137449786,0.0008631596488881443,0.0011344605585251954,0.0189367647076898,6.602172600853039e-06,3.778626321856997e-05,6.377219737965991e-05,5.6936345296238866e-06,1.136399807343187e-05,1.7521113070555795e-06,0.011955468962919366,0.026238036507428876,0.10181056294456882,0.8617052122746506,0.00016270297582951092,8.042064848211941e-05,0.0003550764585742962,0.00015504294299844337,0.00021894119155127276,6.678772929163714e-05,1
0.010629285172819782,0.02023191094706567,0.08675619545285262,0.7614197413125345,0.00012850623848966684,0.00017335016481563714,7.989634935854399e-05,3.387049009064888e-05,0.0001944395565244914,7.375493309167984e-05,0.00027091757041374306,0.000877643147268473,0.0047845108992230325,0.02103145381954421,1.2155369177246212e-05,1.3638579143583216e-05,2.144860662257649e-05,1.0975753750893816e-05,1.8076621464732212e-05,1.922379167307099e-06,0.01755518046094186,0.022282912228641056,0.0926195098510286,0.6343040121663086,0.00016836750633497378,0.0001446129717178577,0.0002018556063561764,9.949094352319924e-05,0.00031703613030453423,7.695310458159399e-05,0
0.03623093920845652,0.03187373220023316,0.14939964263215672,0.4843790047663092,0.00017564460935873166,0.00023769666247195153,2.3769666247195152e-05,4.8556579266738174e-05,0.0002939843172085335,0.00011225318132858711,0.0010887931286696667,0.0012229001614908607,0.0037587268238253677,0.016270862123704127,1.853084536960364e-05,1.449237568338261e-05,3.6502205014415957e-05,1.978544972216601e-05,4.358902419510609e-05,4.669162685076708e-06,0.01800526787055724,0.056508058203923996,0.2307454761942411,0.826852084790091,0.000180730843220471,0.0008183750283538588,0.0005260861224325718,8.073548549867569e-05,0.00036705654368885527,0.00022735465361974823,1
